order_id,customer_id,product_id,quantity,unit_price,order_date,shipping_city,order_status
O002852,C00102,P0658,1,6391.79,2026-03-11 12:07:00,Bengaluru,Shipped
O002853,C01184,P0308,3,4979.5,2026-04-11 06:18:00,Mumbai,Shipped
O002854,C02971,P0512,2,9387.92,2026-05-09 02:26:00,Delhi,Returned
O002855,C01983,P0158,2,3560.08,2026-03-12 08:16:00,Hyderabad,Shipped
O002856,C01916,P0269,4,6799.54,2026-02-12 23:18:00,Pune,Delivered
O002857,C02181,P0272,3,1528.03,2026-03-15 08:10:00,Pune,Returned
O002858,C00597,P0393,2,533.66,2026-03-28 23:09:00,Bengaluru,Processing
O002859,C02475,P0585,3,7994.43,2026-05-23 09:50:00,Hyderabad,Shipped
O002860,C02033,P0766,3,9568.02,2026-05-28 13:12:00,Hyderabad,Processing
O002861,C02439,P0378,4,4747.29,2026-04-22 21:33:00,Hyderabad,Processing
O002862,C00975,P0109,1,8805.73,2026-01-01 17:17:00,Kochi,Returned
O002863,C00218,P0096,4,8076.83,2026-02-07 07:30:00,Pune,Processing
O002864,C02492,P0787,1,1525.99,2026-04-11 19:14:00,Coimbatore,Shipped
O002865,C00443,P0784,2,2111.47,2026-06-21 09:00:00,Delhi,Processing
O002866,C01584,P0781,3,5370.5,2026-05-29 10:59:00,Coimbatore,Returned
O002867,C01571,P0718,3,3083.62,2026-04-13 23:49:00,Hyderabad,Returned
O002868,C00754,P0012,1,1540.01,2026-05-07 14:33:00,Kochi,Shipped
O002869,C01281,P0287,1,1573.93,2026-03-02 02:02:00,Kochi,Returned
O002870,C00577,P0115,4,6337.55,2026-02-27 09:59:00,Bengaluru,Processing
O002871,C02454,P0493,3,534.0,2026-06-09 10:11:00,Pune,Delivered
O002872,C02281,P0787,3,1525.99,2026-06-26 10:10:00,Delhi,Shipped
O002873,C01313,P0447,3,4600.17,2026-05-29 21:44:00,Chennai,Processing
O002874,C01803,P0229,1,9936.26,2026-04-05 16:05:00,Chennai,Processing
O002875,C02535,P0279,3,3009.41,2026-01-22 11:16:00,Delhi,Returned
O002876,C01112,P0315,1,7841.03,2026-03-29 22:44:00,Mumbai,Delivered
O002877,C00577,P0178,2,5673.27,2026-06-02 11:14:00,Bengaluru,Delivered
O002878,C02231,P0759,3,652.17,2026-06-19 19:11:00,Coimbatore,Returned
O002879,C02110,P0386,1,8772.44,2026-01-20 12:58:00,Coimbatore,Processing
O002880,C00023,P0361,1,7663.58,2026-03-21 20:19:00,Chennai,Delivered
O002881,C01808,P0537,4,1254.63,2026-06-04 19:15:00,Delhi,Delivered
O002882,C01906,P0381,3,4277.41,2026-05-22 01:01:00,Pune,Delivered
O002883,C02992,P0310,4,747.04,2026-05-28 01:29:00,Hyderabad,Delivered
O002884,C00636,P0731,4,5565.29,2026-05-08 17:33:00,Pune,Shipped
O002885,C01045,P0165,1,384.86,2026-06-04 08:06:00,Kochi,Processing
O002886,C02048,P0135,3,9762.67,2026-06-04 15:20:00,Delhi,Processing
O002887,C01315,P0469,2,7483.98,2026-02-12 17:12:00,Kochi,Delivered
O002888,C01383,P0380,1,666.44,2026-03-22 13:51:00,Delhi,Shipped
O002889,C01222,P0653,2,3849.13,2026-05-06 04:46:00,Chennai,Processing
O002890,C02826,P0744,2,2393.06,2026-01-09 09:18:00,Hyderabad,Shipped
O002891,C00390,P0035,4,6699.1,2026-01-15 09:50:00,Bengaluru,Shipped
O002892,C00944,P0425,4,7476.59,2026-04-05 21:18:00,Mumbai,Returned
O002893,C00750,P0708,3,3265.42,2026-04-10 21:25:00,Hyderabad,Processing
O002894,C01400,P0521,4,4330.23,2026-04-16 01:01:00,Hyderabad,Processing
O002895,C02697,P0018,3,7010.52,2026-05-01 12:24:00,Pune,Returned
O002896,C02914,P0370,2,3461.2,2026-06-08 05:34:00,Delhi,Delivered
O002897,C02165,P0546,1,6578.76,2026-06-09 08:40:00,Delhi,Delivered
O002898,C01149,P0353,3,908.91,2026-04-16 12:13:00,Kochi,Shipped
O002899,C00333,P0595,2,3060.11,2026-04-03 17:49:00,Bengaluru,Delivered
O002900,C02238,P0375,2,1939.64,2026-01-13 15:09:00,Pune,Returned
O002901,C00561,P0558,1,7592.43,2026-03-23 08:34:00,Pune,Shipped
O002902,C00097,P0409,2,7152.62,2026-03-13 09:24:00,Kochi,Shipped
O002903,C00495,P0724,1,548.91,2026-05-04 07:47:00,Coimbatore,Processing
O002904,C01578,P0630,2,6658.91,2026-04-26 08:56:00,Hyderabad,Shipped
O002905,C02831,P0731,4,5565.29,2026-05-24 10:31:00,Chennai,Processing
O002906,C01814,P0035,1,6699.1,2026-01-18 08:10:00,Pune,Processing
O002907,C00716,P0143,2,3093.82,2026-03-25 10:49:00,Chennai,Delivered
O002908,C01256,P0284,1,5700.06,2026-04-06 17:03:00,Delhi,Delivered
O002909,C02706,P0054,4,8384.65,2026-02-03 01:06:00,Hyderabad,Delivered
O002910,C00013,P0157,1,4630.82,2026-06-16 03:30:00,Delhi,Delivered
O002911,C00362,P0263,2,3567.34,2026-04-03 17:24:00,Chennai,Returned
O002912,C00181,P0705,3,3427.16,2026-06-02 22:21:00,Kochi,Returned
O002913,C00559,P0001,2,8187.68,2026-03-22 01:30:00,Hyderabad,Shipped
O002914,C00128,P0703,1,6202.03,2026-01-27 21:01:00,Bengaluru,Processing
O002915,C00670,P0345,4,1998.33,2026-01-22 16:43:00,Delhi,Shipped
O002916,C02846,P0529,2,4146.0,2026-05-06 01:22:00,Chennai,Shipped
O002917,C01544,P0734,1,8745.49,2026-02-03 12:45:00,Hyderabad,Shipped
O002918,C01803,P0786,4,3671.5,2026-04-14 00:09:00,Chennai,Processing
O002919,C00747,P0047,4,8857.53,2026-01-29 18:11:00,Chennai,Shipped
O002920,C00057,P0798,1,6080.32,2026-01-03 01:41:00,Chennai,Processing
O002921,C01433,P0598,2,6993.13,2026-03-29 08:54:00,Mumbai,Delivered
O002922,C00866,P0009,3,3085.29,2026-06-21 03:49:00,Chennai,Shipped
O002923,C01296,P0284,4,5700.06,2026-04-09 09:41:00,Mumbai,Processing
O002924,C02072,P0454,4,2095.86,2026-06-08 05:17:00,Coimbatore,Returned
O002925,C02733,P0717,1,9261.46,2026-01-22 13:49:00,Bengaluru,Delivered
O002926,C02844,P0421,3,8440.77,2026-04-10 13:02:00,Pune,Returned
O002927,C02571,P0687,2,2919.51,2026-02-17 14:51:00,Kochi,Returned
O002928,C02731,P0229,1,9936.26,2026-05-12 18:31:00,Kochi,Shipped
O002929,C01803,P0611,4,7798.54,2026-04-08 18:32:00,Chennai,Shipped
O002930,C01518,P0300,3,3880.91,2026-05-10 10:52:00,Bengaluru,Delivered
O002931,C01763,P0404,2,8557.91,2026-04-20 07:36:00,Mumbai,Processing
O002932,C01326,P0451,3,1385.33,2026-06-27 17:24:00,Coimbatore,Processing
O002933,C00709,P0338,3,2418.15,2026-01-08 11:48:00,Kochi,Processing
O002934,C01692,P0116,2,2079.75,2026-02-21 04:06:00,Bengaluru,Processing
O002935,C00469,P0183,3,4734.37,2026-04-30 06:04:00,Pune,Shipped
O002936,C00133,P0531,2,9574.26,2026-02-10 15:22:00,Mumbai,Delivered
O002937,C01361,P0334,3,3927.84,2026-03-13 00:17:00,Pune,Shipped
O002938,C01212,P0497,1,1834.78,2026-02-14 08:32:00,Coimbatore,Shipped
O002939,C00025,P0160,3,5876.12,2026-05-16 20:13:00,Mumbai,Shipped
O002940,C02945,P0031,4,739.63,2026-06-06 00:31:00,Delhi,Processing
O002941,C00614,P0665,4,7169.18,2026-06-23 14:53:00,Hyderabad,Delivered
O002942,C01003,P0695,4,4398.85,2026-06-16 15:56:00,Delhi,Returned
O002943,C01257,P0199,3,6222.14,2026-02-03 18:21:00,Hyderabad,Processing
O002944,C00600,P0701,3,1291.57,2026-05-12 00:14:00,Pune,Shipped
O002945,C02805,P0714,1,2457.7,2026-02-08 00:52:00,Pune,Delivered
O002946,C00690,P0233,4,8252.74,2026-06-04 13:34:00,Delhi,Processing
O002947,C02334,P0378,4,4747.29,2026-03-24 21:33:00,Delhi,Shipped
O002948,C00360,P0080,4,7488.69,2026-05-06 18:48:00,Chennai,Delivered
O002949,C00686,P0012,1,1540.01,2026-01-15 10:55:00,Mumbai,Shipped
O002950,C00088,P0620,2,7558.73,2026-01-14 12:53:00,Bengaluru,Processing
O002951,C00504,P0734,4,8745.49,2026-05-08 22:45:00,Hyderabad,Delivered
O002952,C00339,P0169,3,8645.46,2026-05-25 06:20:00,Mumbai,Delivered
O002953,C02103,P0479,2,6996.75,2026-03-12 00:02:00,Pune,Delivered
O002954,C01892,P0021,4,7636.95,2026-06-21 04:32:00,Hyderabad,Processing
O002955,C00055,P0693,2,1638.87,2026-02-01 01:32:00,Delhi,Processing
O002956,C00890,P0598,1,6993.13,2026-06-12 14:40:00,Pune,Delivered
O002957,C01116,P0524,2,5664.21,2026-05-11 21:40:00,Coimbatore,Shipped
O002958,C00372,P0636,2,9406.97,2026-04-06 06:31:00,Hyderabad,Processing
O002959,C02803,P0093,1,5751.64,2026-05-12 16:30:00,Coimbatore,Shipped
O002960,C01113,P0479,2,6996.75,2026-06-05 06:36:00,Kochi,Shipped
O002961,C01906,P0085,3,7989.74,2026-04-21 02:23:00,Pune,Shipped
O002962,C00812,P0443,1,1796.09,2026-01-30 12:23:00,Pune,Returned
O002963,C02491,P0664,3,4113.17,2026-06-10 12:18:00,Pune,Processing
O002964,C02799,P0609,1,1275.15,2026-04-28 18:46:00,Chennai,Delivered
O002965,C02271,P0560,3,9414.81,2026-03-29 16:51:00,Mumbai,Returned
O002966,C01073,P0242,1,1599.95,2026-06-30 14:46:00,Coimbatore,Shipped
O002967,C00913,P0383,1,6977.34,2026-04-20 09:04:00,Bengaluru,Delivered
O002968,C00708,P0664,2,4113.17,2026-04-26 07:55:00,Bengaluru,Shipped
O002969,C02949,P0056,3,4337.67,2026-04-05 23:39:00,Delhi,Returned
O002970,C00398,P0286,2,5096.16,2026-06-07 18:58:00,Mumbai,Returned
O002971,C02707,P0022,2,1191.13,2026-05-02 16:23:00,Bengaluru,Delivered
O002972,C01062,P0344,2,2669.28,2026-03-23 07:28:00,Coimbatore,Delivered
O002973,C02606,P0488,1,9348.84,2026-02-03 16:50:00,Hyderabad,Returned
O002974,C00708,P0497,1,1834.78,2026-06-11 23:16:00,Bengaluru,Returned
O002975,C02108,P0683,4,8931.71,2026-02-09 18:25:00,Delhi,Returned
O002976,C00633,P0521,4,4330.23,2026-03-29 00:18:00,Hyderabad,Delivered
O002977,C00838,P0642,1,752.0,2026-02-13 07:07:00,Kochi,Processing
O002978,C02102,P0291,2,5653.34,2026-04-22 14:22:00,Pune,Shipped
O002979,C00931,P0327,4,4651.01,2026-05-06 03:50:00,Delhi,Shipped
O002980,C00883,P0151,3,5217.03,2026-02-20 00:11:00,Pune,Shipped
O002981,C01400,P0073,3,5094.93,2026-05-26 11:53:00,Hyderabad,Shipped
O002982,C00874,P0160,2,5876.12,2026-01-28 11:33:00,Coimbatore,Delivered
O002983,C01463,P0036,1,1558.0,2026-05-20 11:26:00,Hyderabad,Delivered
O002984,C01983,P0671,4,8333.09,2026-02-02 05:35:00,Hyderabad,Delivered
O002985,C02285,P0051,1,3973.71,2026-05-23 23:41:00,Delhi,Returned
O002986,C02118,P0009,3,3085.29,2026-01-13 01:25:00,Pune,Delivered
O002987,C02161,P0226,1,1828.68,2026-01-26 07:33:00,Kochi,Shipped
O002988,C00949,P0033,4,8396.28,2026-01-06 19:12:00,Hyderabad,Returned
O002989,C00784,P0030,2,4007.63,2026-05-07 09:25:00,Bengaluru,Returned
O002990,C00691,P0074,4,2079.76,2026-05-29 00:03:00,Hyderabad,Returned
O002991,C02969,P0136,1,9081.55,2026-05-01 20:36:00,Bengaluru,Shipped
O002992,C01175,P0712,3,3112.13,2026-04-20 20:40:00,Mumbai,Returned
O002993,C00010,P0622,1,8024.08,2026-01-13 05:20:00,Coimbatore,Shipped
O002994,C02366,P0082,2,2741.65,2026-04-24 19:50:00,Hyderabad,Delivered
O002995,C01099,P0278,4,1264.65,2026-01-01 00:11:00,Bengaluru,Returned
O002996,C00333,P0589,3,1543.12,2026-05-31 05:49:00,Bengaluru,Shipped
O002997,C02537,P0339,2,2878.49,2026-01-16 06:02:00,Mumbai,Returned
O002998,C02734,P0216,1,304.99,2026-03-21 19:42:00,Coimbatore,Returned
O002999,C00140,P0543,3,7511.43,2026-03-24 01:35:00,Delhi,Delivered
O003000,C01139,P0305,2,1076.57,2026-01-01 03:21:00,Hyderabad,Delivered
O003001,C02566,P0069,4,2943.82,2026-05-05 00:56:00,Delhi,Processing
O003002,C00563,P0108,1,8607.23,2026-01-15 16:11:00,Kochi,Processing
O003003,C01318,P0252,2,7003.96,2026-04-01 23:10:00,Bengaluru,Processing
O003004,C00687,P0699,2,2063.28,2026-04-20 12:38:00,Pune,Shipped
O003005,C01962,P0786,3,3671.5,2026-04-06 18:10:00,Coimbatore,Processing
O003006,C00393,P0622,2,8024.08,2026-06-12 18:45:00,Coimbatore,Shipped
O003007,C01271,P0394,2,2911.6,2026-03-20 19:22:00,Mumbai,Delivered
O003008,C02114,P0276,3,6054.84,2026-06-08 13:36:00,Kochi,Delivered
O003009,C02521,P0520,3,7626.21,2026-04-14 11:00:00,Mumbai,Processing
O003010,C01803,P0261,2,5766.11,2026-06-08 18:49:00,Chennai,Shipped
O003011,C00063,P0665,1,7169.18,2026-04-20 04:03:00,Chennai,Shipped
O003012,C02487,P0481,2,580.78,2026-03-18 06:09:00,Chennai,Returned
O003013,C02111,P0133,1,7293.41,2026-01-17 10:56:00,Kochi,Delivered
O003014,C00493,P0460,4,4631.5,2026-05-17 19:21:00,Chennai,Shipped
O003015,C00594,P0212,1,2394.87,2026-05-05 03:48:00,Bengaluru,Delivered
O003016,C01552,P0286,4,5096.16,2026-03-23 07:08:00,Chennai,Delivered
O003017,C01289,P0094,4,5013.87,2026-01-15 11:16:00,Mumbai,Processing
O003018,C00150,P0459,1,4208.02,2026-03-12 08:21:00,Chennai,Delivered
O003019,C01814,P0150,4,2899.96,2026-04-26 22:19:00,Pune,Delivered
O003020,C02096,P0688,2,7463.85,2026-03-12 09:22:00,Delhi,Delivered
O003021,C00580,P0288,2,3932.63,2026-02-02 08:38:00,Delhi,Shipped
O003022,C00169,P0027,3,8581.06,2026-03-10 02:47:00,Pune,Delivered
O003023,C01205,P0521,2,4330.23,2026-06-03 15:58:00,Delhi,Returned
O003024,C01605,P0486,3,4214.23,2026-02-05 14:01:00,Kochi,Shipped
O003025,C00937,P0740,2,9717.89,2026-02-01 06:54:00,Kochi,Shipped
O003026,C01703,P0366,2,6806.89,2026-01-22 05:54:00,Bengaluru,Returned
O003027,C00340,P0282,3,119.65,2026-01-04 11:20:00,Bengaluru,Processing
O003028,C01778,P0104,2,5571.01,2026-06-04 15:59:00,Chennai,Returned
O003029,C02511,P0156,1,502.84,2026-04-14 04:13:00,Mumbai,Returned
O003030,C00903,P0603,3,7378.66,2026-05-28 14:15:00,Coimbatore,Delivered
O003031,C01265,P0472,4,774.55,2026-03-06 18:41:00,Delhi,Returned
O003032,C02925,P0641,2,2773.24,2026-01-15 16:07:00,Delhi,Processing
O003033,C02900,P0746,2,4646.96,2026-01-16 17:01:00,Hyderabad,Processing
O003034,C00077,P0484,3,8222.21,2026-06-10 13:07:00,Pune,Processing
O003035,C02774,P0546,2,6578.76,2026-06-21 15:46:00,Chennai,Delivered
O003036,C00862,P0326,1,6655.54,2026-02-19 16:36:00,Delhi,Returned
O003037,C02784,P0195,1,873.38,2026-05-05 09:29:00,Kochi,Delivered
O003038,C01673,P0735,4,5391.49,2026-03-06 07:42:00,Kochi,Delivered
O003039,C00497,P0150,2,2899.96,2026-04-28 05:11:00,Pune,Processing
O003040,C01714,P0578,4,6474.47,2026-02-27 10:07:00,Hyderabad,Returned
O003041,C00782,P0325,1,9797.44,2026-05-03 19:10:00,Kochi,Processing
O003042,C00335,P0714,4,2457.7,2026-06-17 08:32:00,Coimbatore,Returned
O003043,C01387,P0749,4,786.6,2026-01-06 20:42:00,Mumbai,Delivered
O003044,C01919,P0339,3,2878.49,2026-03-12 03:34:00,Bengaluru,Processing
O003045,C02518,P0466,4,4158.95,2026-01-31 22:36:00,Coimbatore,Processing
O003046,C00622,P0774,2,1562.02,2026-03-01 09:23:00,Delhi,Shipped
O003047,C02242,P0717,2,9261.46,2026-01-16 21:10:00,Hyderabad,Returned
O003048,C02060,P0540,4,6948.18,2026-02-02 05:15:00,Bengaluru,Shipped
O003049,C01335,P0691,2,7534.79,2026-03-12 06:07:00,Pune,Shipped
O003050,C00913,P0123,2,9485.28,2026-05-23 14:18:00,Bengaluru,Returned
O003051,C02400,P0711,4,1928.92,2026-02-25 05:36:00,Hyderabad,Processing
O003052,C02299,P0582,4,1360.43,2026-01-14 20:50:00,Chennai,Shipped
O003053,C02449,P0796,3,4753.83,2026-05-07 12:10:00,Mumbai,Processing
O003054,C02076,P0635,2,4059.59,2026-03-19 08:52:00,Bengaluru,Shipped
O003055,C02112,P0156,1,502.84,2026-01-26 20:20:00,Coimbatore,Processing
O003056,C00058,P0691,3,7534.79,2026-04-04 02:30:00,Hyderabad,Returned
O003057,C02425,P0465,1,856.68,2026-06-29 03:42:00,Delhi,Returned
O003058,C01422,P0077,3,2207.23,2026-05-09 19:58:00,Kochi,Processing
O003059,C02997,P0580,3,2979.67,2026-01-14 12:43:00,Bengaluru,Shipped
O003060,C01578,P0701,2,1291.57,2026-03-03 14:43:00,Hyderabad,Delivered
O003061,C01708,P0453,2,5915.17,2026-04-21 07:46:00,Bengaluru,Returned
O003062,C02878,P0291,1,5653.34,2026-04-08 17:08:00,Bengaluru,Processing
O003063,C01790,P0584,3,8485.47,2026-04-16 12:27:00,Mumbai,Shipped
O003064,C01346,P0069,4,2943.82,2026-02-07 09:50:00,Chennai,Processing
O003065,C02939,P0391,4,828.94,2026-03-25 09:35:00,Pune,Returned
O003066,C00880,P0289,4,9583.99,2026-06-25 20:27:00,Delhi,Shipped
O003067,C01808,P0005,1,6938.1,2026-01-01 09:35:00,Delhi,Returned
O003068,C01709,P0420,1,6488.01,2026-06-27 12:20:00,Chennai,Shipped
O003069,C02867,P0137,4,947.81,2026-01-27 04:39:00,Mumbai,Processing
O003070,C00457,P0497,2,1834.78,2026-01-06 11:16:00,Mumbai,Shipped
O003071,C01618,P0004,3,1339.91,2026-01-07 19:13:00,Chennai,Delivered
O003072,C02649,P0635,1,4059.59,2026-04-26 00:28:00,Chennai,Returned
O003073,C02305,P0443,2,1796.09,2026-03-23 10:07:00,Mumbai,Delivered
O003074,C02683,P0722,1,4878.92,2026-02-11 02:58:00,Bengaluru,Delivered
O003075,C00117,P0272,1,1528.03,2026-03-22 10:41:00,Bengaluru,Delivered
O003076,C02006,P0411,2,2150.28,2026-05-14 07:22:00,Chennai,Shipped
O003077,C02822,P0616,4,3900.2,2026-01-01 09:58:00,Bengaluru,Shipped
O003078,C01670,P0328,2,9147.78,2026-02-17 16:13:00,Hyderabad,Returned
O003079,C00877,P0049,4,5730.67,2026-01-18 19:57:00,Pune,Shipped
O003080,C02066,P0154,4,1912.1,2026-03-29 04:40:00,Hyderabad,Processing
O003081,C01750,P0480,4,6933.43,2026-03-31 22:30:00,Coimbatore,Shipped
O003082,C01090,P0416,2,4705.01,2026-04-23 20:20:00,Mumbai,Returned
O003083,C02426,P0727,4,4067.4,2026-03-28 04:41:00,Hyderabad,Processing
O003084,C00535,P0312,1,2537.53,2026-04-28 03:05:00,Coimbatore,Delivered
O003085,C02154,P0426,3,9983.21,2026-06-04 23:49:00,Coimbatore,Processing
O003086,C02281,P0583,2,3175.91,2026-04-07 07:26:00,Delhi,Processing
O003087,C02396,P0710,3,4772.38,2026-06-17 10:41:00,Kochi,Delivered
O003088,C02854,P0334,2,3927.84,2026-04-29 12:27:00,Pune,Processing
O003089,C02491,P0577,1,994.37,2026-03-12 20:39:00,Pune,Processing
O003090,C00489,P0722,1,4878.92,2026-03-07 03:50:00,Pune,Delivered
O003091,C00028,P0081,4,3253.67,2026-06-14 05:43:00,Hyderabad,Returned
O003092,C02798,P0585,1,7994.43,2026-03-31 21:04:00,Chennai,Processing
O003093,C00398,P0461,2,3995.16,2026-05-07 06:34:00,Mumbai,Shipped
O003094,C02835,P0386,4,8772.44,2026-04-19 20:05:00,Chennai,Processing
O003095,C02809,P0786,1,3671.5,2026-06-16 18:05:00,Mumbai,Shipped
O003096,C01935,P0785,1,9579.4,2026-02-18 19:46:00,Delhi,Processing
O003097,C00907,P0508,1,2136.59,2026-02-17 21:21:00,Chennai,Processing
O003098,C02549,P0287,4,1573.93,2026-01-12 16:54:00,Coimbatore,Processing
O003099,C01207,P0098,4,4449.81,2026-04-18 16:54:00,Coimbatore,Processing
O003100,C00235,P0062,2,2738.53,2026-05-17 13:50:00,Mumbai,Returned
O003101,C02995,P0257,1,8913.16,2026-04-17 01:01:00,Bengaluru,Returned
O003102,C00370,P0245,3,4480.53,2026-01-12 09:12:00,Kochi,Returned
O003103,C02297,P0545,2,790.43,2026-03-28 12:22:00,Bengaluru,Returned
O003104,C01723,P0704,1,4131.24,2026-02-17 18:27:00,Bengaluru,Shipped
O003105,C01219,P0777,1,3589.83,2026-05-14 05:04:00,Coimbatore,Returned
O003106,C00544,P0750,4,4603.74,2026-06-13 09:53:00,Bengaluru,Delivered
O003107,C01274,P0388,4,6275.81,2026-01-12 18:10:00,Coimbatore,Returned
O003108,C01045,P0035,3,6699.1,2026-05-27 02:47:00,Kochi,Returned
O003109,C00096,P0681,4,7716.53,2026-06-29 06:30:00,Coimbatore,Delivered
O003110,C01964,P0155,3,7088.03,2026-06-14 18:11:00,Mumbai,Returned
O003111,C01052,P0602,2,8981.46,2026-02-06 00:21:00,Kochi,Processing
O003112,C00125,P0048,1,1430.43,2026-06-02 22:42:00,Delhi,Processing
O003113,C00892,P0687,4,2919.51,2026-03-28 20:23:00,Mumbai,Returned
O003114,C00008,P0763,4,3914.29,2026-03-28 09:31:00,Chennai,Processing
O003115,C02927,P0270,2,8731.95,2026-02-14 07:13:00,Coimbatore,Shipped
O003116,C00035,P0448,4,1800.07,2026-06-29 20:13:00,Chennai,Processing
O003117,C01220,P0198,4,6947.88,2026-02-04 19:57:00,Bengaluru,Returned
O003118,C02817,P0594,2,9238.26,2026-02-10 03:32:00,Mumbai,Processing
O003119,C02352,P0133,3,7293.41,2026-05-27 13:31:00,Bengaluru,Delivered
O003120,C01850,P0762,1,9129.45,2026-05-11 17:52:00,Bengaluru,Processing
O003121,C02226,P0275,1,7489.31,2026-05-24 17:26:00,Pune,Shipped
O003122,C01093,P0443,1,1796.09,2026-06-23 20:07:00,Bengaluru,Processing
O003123,C02880,P0087,2,2098.71,2026-04-05 10:29:00,Bengaluru,Returned
O003124,C01221,P0143,4,3093.82,2026-02-22 07:18:00,Delhi,Delivered
O003125,C00808,P0778,3,6963.87,2026-03-28 18:22:00,Bengaluru,Processing
O003126,C02405,P0005,3,6938.1,2026-02-19 01:25:00,Pune,Processing
O003127,C02621,P0253,4,933.38,2026-04-16 14:20:00,Hyderabad,Processing
O003128,C02755,P0505,1,1428.24,2026-03-27 10:34:00,Hyderabad,Returned
O003129,C02375,P0100,4,5501.88,2026-01-31 07:40:00,Kochi,Delivered
O003130,C02443,P0448,3,1800.07,2026-05-04 23:39:00,Chennai,Delivered
O003131,C00507,P0483,2,257.78,2026-01-05 17:09:00,Pune,Delivered
O003132,C02700,P0159,4,8365.04,2026-05-16 10:55:00,Kochi,Shipped
O003133,C02843,P0506,2,6514.66,2026-03-10 10:36:00,Mumbai,Delivered
O003134,C02311,P0427,3,7722.75,2026-02-19 12:39:00,Bengaluru,Delivered
O003135,C00329,P0511,4,791.85,2026-02-01 04:07:00,Coimbatore,Shipped
O003136,C00318,P0147,2,7130.53,2026-01-31 15:08:00,Chennai,Shipped
O003137,C01538,P0238,1,4446.17,2026-02-22 04:17:00,Coimbatore,Delivered
O003138,C00188,P0022,1,1191.13,2026-06-03 11:24:00,Bengaluru,Processing
O003139,C02138,P0005,4,6938.1,2026-03-06 21:11:00,Chennai,Processing
O003140,C00893,P0032,2,5989.11,2026-03-07 14:05:00,Delhi,Returned
O003141,C01507,P0030,4,4007.63,2026-04-25 06:52:00,Bengaluru,Returned
O003142,C01093,P0687,1,2919.51,2026-03-14 02:03:00,Bengaluru,Shipped
O003143,C01589,P0188,3,6641.47,2026-04-19 05:59:00,Mumbai,Delivered
O003144,C01113,P0640,3,3850.52,2026-06-30 21:52:00,Kochi,Returned
O003145,C02988,P0082,1,2741.65,2026-02-08 17:57:00,Hyderabad,Shipped
O003146,C02307,P0223,3,1097.95,2026-02-19 16:13:00,Hyderabad,Returned
O003147,C00426,P0129,1,8288.85,2026-05-11 06:58:00,Mumbai,Delivered
O003148,C02841,P0569,3,3008.24,2026-01-22 23:59:00,Mumbai,Returned
O003149,C02678,P0321,2,1697.02,2026-01-09 21:12:00,Mumbai,Returned
O003150,C02807,P0170,1,7462.62,2026-03-08 17:04:00,Mumbai,Returned
O003151,C00402,P0552,2,947.5,2026-01-14 09:35:00,Delhi,Delivered
O003152,C02442,P0129,2,8288.85,2026-03-26 01:22:00,Coimbatore,Returned
O003153,C02277,P0601,2,5812.86,2026-02-15 02:10:00,Hyderabad,Processing
O003154,C02641,P0720,3,8925.71,2026-04-04 22:33:00,Coimbatore,Returned
O003155,C02288,P0646,4,5928.39,2026-02-25 02:48:00,Bengaluru,Processing
O003156,C02273,P0420,4,6488.01,2026-01-02 09:25:00,Pune,Delivered
O003157,C01489,P0100,1,5501.88,2026-04-18 14:17:00,Kochi,Processing
O003158,C00816,P0322,2,3075.32,2026-01-22 18:16:00,Bengaluru,Delivered
O003159,C00443,P0708,2,3265.42,2026-03-15 13:24:00,Delhi,Processing
O003160,C02142,P0673,1,7405.45,2026-04-26 18:23:00,Hyderabad,Delivered
O003161,C00220,P0512,4,9387.92,2026-05-07 08:00:00,Hyderabad,Delivered
O003162,C02301,P0592,2,7069.99,2026-06-08 05:40:00,Hyderabad,Shipped
O003163,C02157,P0185,2,5277.61,2026-01-31 21:40:00,Chennai,Delivered
O003164,C00482,P0142,3,152.07,2026-02-08 06:41:00,Delhi,Processing
O003165,C02155,P0703,3,6202.03,2026-02-01 15:37:00,Chennai,Delivered
O003166,C00967,P0580,2,2979.67,2026-02-11 11:18:00,Kochi,Returned
O003167,C01799,P0093,4,5751.64,2026-06-03 03:10:00,Chennai,Processing
O003168,C01638,P0044,3,9529.55,2026-01-28 20:16:00,Chennai,Returned
O003169,C02039,P0713,2,3378.0,2026-02-03 00:49:00,Mumbai,Shipped
O003170,C00052,P0405,4,2546.0,2026-01-30 09:55:00,Delhi,Returned
O003171,C00834,P0039,4,6812.26,2026-05-16 09:01:00,Coimbatore,Processing
O003172,C01942,P0383,4,6977.34,2026-06-20 15:54:00,Chennai,Returned
O003173,C00880,P0694,1,614.19,2026-03-14 04:06:00,Delhi,Shipped
O003174,C00412,P0691,2,7534.79,2026-06-08 20:38:00,Kochi,Shipped
O003175,C00728,P0191,2,8443.81,2026-05-30 10:13:00,Pune,Returned
O003176,C02728,P0798,1,6080.32,2026-01-11 01:41:00,Bengaluru,Processing
O003177,C01753,P0031,4,739.63,2026-01-30 12:19:00,Bengaluru,Returned
O003178,C01657,P0675,2,8934.69,2026-04-09 18:10:00,Kochi,Processing
O003179,C02120,P0441,1,5390.46,2026-01-17 01:12:00,Delhi,Returned
O003180,C00841,P0795,3,4749.67,2026-05-17 23:02:00,Pune,Shipped
O003181,C00195,P0635,3,4059.59,2026-04-03 00:21:00,Chennai,Processing
O003182,C00865,P0505,2,1428.24,2026-04-15 21:37:00,Hyderabad,Returned
