transaction_id,store_id,product_id,customer_id,quantity,unit_price,transaction_date,payment_method
T004200,S006,P0485,C02268,3,7988.55,2026-02-14 07:27:00,Cash
T004201,S014,P0377,C01486,4,3179.76,2026-03-07 11:37:00,UPI
T004202,S016,P0543,C02561,4,7511.43,2026-04-02 01:46:00,Wallet
T004203,S016,P0047,C01776,4,8857.53,2026-04-21 17:22:00,Card
T004204,S024,P0705,C00379,5,3427.16,2026-05-21 06:15:00,Card
T004205,S010,P0182,C02267,2,5319.06,2026-04-22 19:31:00,UPI
T004206,S021,P0266,C00841,1,4596.66,2026-01-28 16:34:00,Card
T004207,S015,P0114,C01485,2,4586.29,2026-06-10 16:33:00,Card
T004208,S016,P0764,C01490,5,9223.74,2026-04-19 19:09:00,Card
T004209,S009,P0201,C01732,4,236.37,2026-06-14 04:52:00,UPI
T004210,S004,P0537,C02777,5,1254.63,2026-06-09 07:11:00,Card
T004211,S019,P0704,C00185,3,4131.24,2026-05-15 09:00:00,Cash
T004212,S021,P0294,C02819,4,5075.12,2026-03-16 01:22:00,Wallet
T004213,S001,P0606,C02185,5,3619.28,2026-01-30 08:15:00,UPI
T004214,S011,P0181,C02750,2,9734.39,2026-03-19 18:55:00,Wallet
T004215,S007,P0133,C00250,5,7293.41,2026-01-02 18:00:00,Wallet
T004216,S018,P0099,C00060,5,4953.55,2026-04-25 06:37:00,UPI
T004217,S022,P0153,C01466,4,625.9,2026-03-29 10:11:00,UPI
T004218,S023,P0072,C01653,2,4327.35,2026-03-02 16:16:00,UPI
T004219,S023,P0753,C02678,4,7657.11,2026-06-20 18:46:00,Card
T004220,S012,P0469,C00256,2,7483.98,2026-05-16 04:39:00,Cash
T004221,S004,P0634,C01441,5,5542.5,2026-04-15 01:34:00,Cash
T004222,S013,P0127,C01604,4,980.71,2026-02-24 07:58:00,UPI
T004223,S005,P0447,C02889,4,4600.17,2026-06-15 12:46:00,Wallet
T004224,S024,P0356,C02219,4,6296.35,2026-06-07 04:14:00,Card
T004225,S025,P0396,C00223,2,2039.28,2026-01-14 03:29:00,Cash
T004226,S016,P0250,C01539,5,9100.39,2026-06-20 12:38:00,Card
T004227,S005,P0148,C00249,5,1255.74,2026-04-26 23:35:00,Card
T004228,S002,P0335,C01131,3,3766.76,2026-06-27 00:36:00,UPI
T004229,S001,P0397,C02517,3,306.84,2026-06-05 01:37:00,Wallet
T004230,S021,P0573,C01897,2,1786.29,2026-05-10 12:34:00,Wallet
T004231,S021,P0100,C02195,2,5501.88,2026-05-25 19:49:00,Cash
T004232,S021,P0121,C00230,1,934.55,2026-01-17 09:52:00,UPI
T004233,S018,P0448,C01596,3,1800.07,2026-03-15 19:35:00,Cash
T004234,S023,P0528,C01177,2,3900.97,2026-02-16 00:32:00,Card
T004235,S014,P0028,C00024,3,225.58,2026-04-26 08:42:00,UPI
T004236,S021,P0231,C02874,3,7092.41,2026-05-30 05:39:00,Wallet
T004237,S020,P0002,C02904,5,1803.85,2026-04-14 20:24:00,Wallet
T004238,S019,P0040,C01573,3,1611.09,2026-06-30 19:33:00,Card
T004239,S001,P0482,C01528,5,3807.98,2026-06-09 21:21:00,Cash
T004240,S002,P0290,C01915,5,8671.94,2026-04-18 21:18:00,Cash
T004241,S002,P0766,C02272,2,9568.02,2026-05-27 12:49:00,Cash
T004242,S016,P0482,C00061,2,3807.98,2026-06-18 10:07:00,UPI
T004243,S009,P0164,C01866,4,5943.35,2026-05-22 21:54:00,Cash
T004244,S022,P0117,C00771,1,1196.2,2026-06-04 20:29:00,UPI
T004245,S004,P0329,C02583,1,141.36,2026-06-23 23:09:00,Cash
T004246,S016,P0503,C01346,3,2098.92,2026-04-27 03:03:00,Card
T004247,S018,P0556,C02081,1,1057.73,2026-05-14 10:05:00,Cash
T004248,S001,P0185,C01986,3,5277.61,2026-02-07 18:16:00,Wallet
T004249,S017,P0164,C02092,2,5943.35,2026-04-04 19:46:00,Cash
T004250,S012,P0003,C01821,2,2300.34,2026-04-09 21:44:00,Cash
T004251,S012,P0230,C00753,1,8972.55,2026-05-26 08:28:00,Card
T004252,S011,P0550,C01478,1,2666.58,2026-02-07 11:16:00,Cash
T004253,S011,P0058,C00480,2,6515.02,2026-05-25 03:30:00,Card
T004254,S003,P0259,C01918,1,7345.66,2026-03-17 00:43:00,Wallet
T004255,S022,P0567,C02090,4,2411.23,2026-05-09 10:34:00,Cash
T004256,S004,P0014,C02948,3,5097.6,2026-05-26 21:07:00,Card
T004257,S017,P0638,C02833,1,5679.06,2026-02-19 05:58:00,Cash
T004258,S012,P0090,C02101,1,646.74,2026-02-18 03:41:00,UPI
T004259,S001,P0297,C00418,2,8087.52,2026-02-17 07:36:00,UPI
T004260,S009,P0505,C01058,1,1428.24,2026-03-17 04:49:00,Cash
T004261,S019,P0070,C01357,4,8064.57,2026-04-21 13:47:00,Card
T004262,S014,P0222,C00631,4,1377.06,2026-05-25 19:06:00,Card
T004263,S019,P0793,C01568,5,3714.92,2026-01-15 13:55:00,Cash
T004264,S015,P0459,C00927,5,4208.02,2026-06-09 23:52:00,Card
T004265,S022,P0044,C02324,2,9529.55,2026-01-06 19:02:00,Cash
T004266,S002,P0183,C00835,5,4734.37,2026-05-02 05:17:00,Wallet
T004267,S007,P0053,C01504,4,707.1,2026-04-12 21:51:00,Wallet
T004268,S005,P0047,C01798,1,8857.53,2026-01-31 15:36:00,Cash
T004269,S007,P0127,C00834,4,980.71,2026-04-17 01:02:00,Cash
T004270,S021,P0631,C00355,2,1960.93,2026-06-14 15:05:00,Cash
T004271,S008,P0549,C00285,5,1936.82,2026-02-14 07:22:00,Wallet
T004272,S007,P0399,C02370,3,2476.48,2026-03-21 19:10:00,Wallet
T004273,S012,P0305,C00851,4,1076.57,2026-02-28 17:44:00,Card
T004274,S024,P0087,C02695,3,2098.71,2026-06-05 07:31:00,Cash
T004275,S012,P0710,C02442,3,4772.38,2026-03-25 22:52:00,Wallet
T004276,S002,P0566,C00481,3,6373.4,2026-06-19 20:33:00,Cash
T004277,S023,P0112,C01203,4,8260.57,2026-04-03 22:11:00,Card
T004278,S015,P0669,C00442,5,9528.59,2026-03-04 17:45:00,Wallet
T004279,S022,P0421,C00935,2,8440.77,2026-02-05 22:26:00,UPI
T004280,S009,P0132,C00813,1,8576.74,2026-05-24 00:35:00,Card
T004281,S023,P0216,C00986,2,304.99,2026-03-14 00:06:00,Card
T004282,S013,P0107,C02710,5,992.48,2026-03-30 13:54:00,UPI
T004283,S001,P0787,C00595,3,1525.99,2026-06-19 04:01:00,Card
T004284,S001,P0508,C00067,3,2136.59,2026-02-06 23:43:00,UPI
T004285,S025,P0797,C01272,2,2938.01,2026-05-25 20:49:00,Wallet
T004286,S010,P0389,C01757,5,8090.99,2026-04-22 11:39:00,Wallet
T004287,S013,P0042,C02047,2,2098.12,2026-01-08 18:44:00,UPI
T004288,S011,P0756,C00657,4,8540.93,2026-02-07 13:51:00,Wallet
T004289,S014,P0752,C02074,5,3839.96,2026-06-01 12:14:00,Wallet
T004290,S001,P0208,C01693,5,2092.25,2026-05-20 23:05:00,Cash
T004291,S017,P0211,C01989,2,465.47,2026-02-07 14:49:00,UPI
T004292,S007,P0569,C02154,2,3008.24,2026-06-19 09:04:00,Card
T004293,S001,P0045,C02312,4,3896.94,2026-01-24 18:47:00,UPI
T004294,S006,P0624,C02379,5,8528.36,2026-04-08 19:33:00,Cash
T004295,S021,P0476,C02048,1,867.09,2026-04-07 11:45:00,Wallet
T004296,S023,P0371,C00407,5,5918.35,2026-04-15 21:30:00,Wallet
T004297,S019,P0142,C00428,1,152.07,2026-01-19 07:23:00,Wallet
T004298,S017,P0193,C01654,4,7596.81,2026-01-04 19:10:00,Card
T004299,S014,P0518,C02658,1,891.16,2026-05-04 14:32:00,Wallet
T004300,S025,P0012,C00057,4,1540.01,2026-01-26 22:56:00,Wallet
T004301,S003,P0517,C02790,5,9679.49,2026-06-25 04:58:00,Card
T004302,S010,P0499,C02409,1,3884.48,2026-02-18 18:02:00,Card
T004303,S022,P0379,C00704,5,3750.42,2026-03-22 19:30:00,Cash
T004304,S001,P0387,C01322,5,9206.54,2026-03-28 04:06:00,Wallet
T004305,S020,P0560,C00308,4,9414.81,2026-03-06 06:33:00,Card
T004306,S004,P0161,C02586,3,4221.55,2026-03-10 13:36:00,Wallet
T004307,S007,P0620,C01814,1,7558.73,2026-05-19 05:05:00,UPI
T004308,S017,P0043,C02284,1,5469.14,2026-03-03 20:03:00,Card
T004309,S020,P0271,C02289,1,9964.47,2026-03-21 17:22:00,Cash
T004310,S017,P0743,C01059,3,2117.79,2026-03-11 21:22:00,Wallet
T004311,S009,P0565,C02350,1,6635.26,2026-01-11 01:00:00,Card
T004312,S011,P0198,C01045,4,6947.88,2026-02-12 16:19:00,Wallet
T004313,S013,P0709,C01876,2,104.31,2026-02-27 00:02:00,UPI
T004314,S003,P0188,C00410,2,6641.47,2026-01-02 22:47:00,UPI
T004315,S024,P0433,C02881,4,4344.05,2026-05-12 14:49:00,Wallet
T004316,S021,P0305,C00230,3,1076.57,2026-06-03 13:20:00,Wallet
T004317,S008,P0651,C02801,3,4819.93,2026-04-10 02:08:00,UPI
T004318,S001,P0544,C02043,5,9870.55,2026-01-15 03:59:00,Card
T004319,S021,P0456,C02147,2,9111.0,2026-04-10 17:11:00,Cash
T004320,S004,P0723,C00988,4,1751.66,2026-02-21 02:33:00,Card
T004321,S016,P0429,C02155,5,6574.5,2026-01-21 22:48:00,UPI
T004322,S011,P0295,C00329,3,9626.53,2026-02-19 20:53:00,Wallet
T004323,S008,P0554,C02608,1,4902.42,2026-03-27 00:52:00,Wallet
T004324,S010,P0206,C02927,1,7412.93,2026-01-13 02:15:00,Card
T004325,S013,P0123,C01958,3,9485.28,2026-04-07 18:00:00,Card
T004326,S020,P0277,C01969,5,3757.9,2026-01-15 20:53:00,Cash
T004327,S007,P0740,C01033,2,9717.89,2026-06-15 09:31:00,UPI
T004328,S015,P0509,C02231,2,6118.83,2026-01-21 10:00:00,Card
T004329,S021,P0740,C00160,3,9717.89,2026-06-11 20:42:00,Wallet
T004330,S002,P0419,C01781,2,343.71,2026-01-19 10:58:00,Cash
T004331,S009,P0015,C01805,5,5334.5,2026-01-14 15:28:00,Wallet
T004332,S011,P0260,C00056,1,1324.75,2026-04-15 06:02:00,Wallet
T004333,S013,P0460,C01206,4,4631.5,2026-06-11 17:48:00,Card
T004334,S023,P0120,C02458,5,6904.92,2026-02-20 19:52:00,Wallet
T004335,S014,P0524,C02713,3,5664.21,2026-04-24 21:54:00,Cash
T004336,S011,P0647,C00513,3,7033.51,2026-04-16 21:24:00,Cash
T004337,S018,P0154,C01078,3,1912.1,2026-02-06 01:43:00,Wallet
T004338,S020,P0412,C01862,2,4018.41,2026-04-05 07:31:00,Card
T004339,S015,P0587,C02487,1,3226.67,2026-06-13 09:33:00,Card
T004340,S016,P0139,C02944,4,7112.69,2026-03-11 00:34:00,Cash
T004341,S004,P0045,C01776,1,3896.94,2026-05-07 15:02:00,Cash
T004342,S008,P0793,C01065,1,3714.92,2026-04-24 20:26:00,Card
T004343,S018,P0449,C02938,2,9895.99,2026-03-14 13:20:00,Wallet
T004344,S007,P0688,C02202,5,7463.85,2026-02-11 01:59:00,Card
T004345,S018,P0631,C00553,2,1960.93,2026-04-25 04:46:00,Wallet
T004346,S021,P0142,C00636,3,152.07,2026-04-14 14:03:00,Cash
T004347,S024,P0434,C02660,5,4553.72,2026-06-21 04:26:00,Wallet
T004348,S014,P0192,C02307,4,8778.88,2026-06-02 04:40:00,UPI
T004349,S013,P0062,C00929,3,2738.53,2026-03-30 00:39:00,Cash
T004350,S002,P0510,C01101,5,1916.1,2026-05-23 03:08:00,Cash
T004351,S023,P0206,C02010,1,7412.93,2026-05-06 21:20:00,Cash
T004352,S014,P0791,C02375,2,7042.88,2026-05-02 13:07:00,Card
T004353,S001,P0493,C00950,3,534.0,2026-01-13 05:29:00,Wallet
T004354,S005,P0033,C00215,1,8396.28,2026-05-25 23:52:00,Wallet
T004355,S021,P0423,C01169,4,805.35,2026-06-04 02:16:00,UPI
T004356,S010,P0600,C01778,1,8512.12,2026-03-09 00:46:00,UPI
T004357,S002,P0581,C00343,1,7430.75,2026-04-12 17:53:00,UPI
T004358,S022,P0441,C01607,3,5390.46,2026-06-22 18:12:00,Cash
T004359,S024,P0317,C01392,3,6564.28,2026-03-09 02:17:00,Card
T004360,S016,P0040,C00224,1,1611.09,2026-02-19 06:46:00,Cash
T004361,S024,P0410,C00534,4,4789.21,2026-02-21 15:29:00,Cash
T004362,S001,P0778,C02666,2,6963.87,2026-03-01 03:02:00,Cash
T004363,S011,P0186,C02925,2,5553.84,2026-02-03 10:43:00,Wallet
T004364,S016,P0703,C00809,1,6202.03,2026-04-02 05:50:00,Card
T004365,S013,P0162,C00447,4,6800.39,2026-02-21 11:46:00,Cash
T004366,S004,P0793,C01638,5,3714.92,2026-04-13 03:42:00,UPI
T004367,S021,P0768,C01833,1,8965.31,2026-04-30 18:35:00,Wallet
T004368,S016,P0770,C00270,1,6825.39,2026-01-21 15:50:00,UPI
T004369,S001,P0219,C02741,3,1397.47,2026-01-03 06:59:00,Card
T004370,S014,P0367,C00138,1,8513.3,2026-02-12 23:08:00,Cash
T004371,S014,P0181,C00605,4,9734.39,2026-01-27 02:40:00,Cash
T004372,S021,P0252,C01271,5,7003.96,2026-06-04 05:34:00,Cash
T004373,S011,P0782,C02751,4,5850.54,2026-01-01 12:57:00,Card
T004374,S002,P0442,C02760,3,3354.53,2026-01-29 07:28:00,Cash
T004375,S016,P0198,C01166,4,6947.88,2026-04-19 08:07:00,Cash
T004376,S001,P0082,C00335,4,2741.65,2026-05-12 22:51:00,Card
T004377,S012,P0521,C01532,5,4330.23,2026-03-23 04:31:00,Card
T004378,S024,P0735,C02251,5,5391.49,2026-04-30 16:55:00,Wallet
T004379,S021,P0352,C01472,5,3229.8,2026-05-20 19:34:00,Wallet
T004380,S002,P0325,C02310,2,9797.44,2026-03-30 12:50:00,Cash
T004381,S011,P0742,C00286,3,8185.79,2026-02-01 06:29:00,Card
T004382,S002,P0543,C00675,2,7511.43,2026-02-25 15:16:00,UPI
T004383,S001,P0409,C01122,2,7152.62,2026-01-20 22:47:00,Card
T004384,S016,P0643,C00549,5,7801.9,2026-05-20 10:07:00,Wallet
T004385,S021,P0722,C01144,3,4878.92,2026-03-20 09:01:00,Cash
T004386,S019,P0233,C00934,2,8252.74,2026-06-01 01:40:00,Cash
T004387,S017,P0354,C02782,4,9782.15,2026-02-13 19:45:00,Wallet
T004388,S023,P0511,C02840,3,791.85,2026-03-24 01:37:00,UPI
T004389,S005,P0303,C01936,4,9525.43,2026-02-06 13:30:00,Cash
T004390,S024,P0652,C02607,4,6896.92,2026-03-17 17:25:00,Cash
T004391,S024,P0636,C01970,2,9406.97,2026-01-12 03:13:00,Card
T004392,S019,P0678,C01212,1,4079.47,2026-04-21 09:24:00,UPI
T004393,S001,P0420,C01846,1,6488.01,2026-03-14 01:48:00,UPI
T004394,S018,P0611,C02345,4,7798.54,2026-03-02 15:25:00,Cash
T004395,S017,P0299,C00712,5,4425.47,2026-02-22 23:16:00,Card
T004396,S003,P0593,C02335,2,1610.75,2026-03-06 03:28:00,Wallet
T004397,S004,P0652,C01064,2,6896.92,2026-04-12 16:03:00,Card
T004398,S012,P0515,C00519,4,7243.57,2026-05-17 03:41:00,Cash
T004399,S025,P0619,C01925,1,731.92,2026-02-06 15:48:00,Card
T004400,S003,P0292,C02113,5,2004.02,2026-05-08 22:46:00,UPI
T004401,S016,P0351,C02635,3,2850.54,2026-05-12 05:48:00,UPI
T004402,S008,P0371,C02166,3,5918.35,2026-02-17 02:33:00,Cash
T004403,S012,P0695,C01437,4,4398.85,2026-01-04 05:30:00,UPI
T004404,S010,P0667,C00604,2,6112.0,2026-06-13 03:08:00,Card
T004405,S023,P0272,C01128,1,1528.03,2026-05-06 20:06:00,Wallet
T004406,S025,P0709,C00110,5,104.31,2026-05-18 06:13:00,UPI
T004407,S003,P0425,C02672,2,7476.59,2026-01-27 21:26:00,Card
T004408,S021,P0606,C01347,5,3619.28,2026-02-19 08:54:00,Cash
T004409,S018,P0245,C01322,4,4480.53,2026-05-13 14:19:00,Cash
T004410,S024,P0334,C02537,1,3927.84,2026-02-13 19:32:00,Wallet
T004411,S005,P0215,C02831,1,4997.41,2026-05-20 11:36:00,Card
T004412,S003,P0076,C02610,1,6314.65,2026-05-06 23:26:00,Card
T004413,S004,P0403,C01264,2,9771.12,2026-06-05 14:56:00,UPI
T004414,S025,P0328,C01049,3,9147.78,2026-03-01 14:32:00,Wallet
T004415,S007,P0567,C02070,5,2411.23,2026-03-01 18:24:00,Wallet
T004416,S016,P0651,C01867,1,4819.93,2026-03-04 03:55:00,UPI
T004417,S001,P0379,C00116,4,3750.42,2026-05-12 06:02:00,Cash
T004418,S021,P0661,C02956,1,936.39,2026-05-20 23:15:00,Wallet
T004419,S006,P0134,C01577,2,4143.39,2026-03-23 13:56:00,Wallet
T004420,S023,P0415,C00735,3,5235.33,2026-01-08 11:33:00,Card
T004421,S015,P0134,C01751,3,4143.39,2026-02-28 19:32:00,Card
T004422,S017,P0004,C02032,5,1339.91,2026-04-26 00:46:00,UPI
T004423,S016,P0262,C02012,1,9830.21,2026-05-07 23:59:00,Card
T004424,S016,P0452,C02476,5,8196.17,2026-05-31 18:35:00,Wallet
T004425,S023,P0680,C01347,2,4165.12,2026-06-12 14:37:00,Card
T004426,S014,P0636,C02413,5,9406.97,2026-04-14 23:14:00,Card
T004427,S017,P0399,C02318,1,2476.48,2026-01-31 15:28:00,Cash
T004428,S004,P0371,C01136,3,5918.35,2026-05-03 23:53:00,Card
T004429,S023,P0520,C01485,4,7626.21,2026-01-16 13:44:00,Card
T004430,S005,P0540,C00679,4,6948.18,2026-05-08 08:03:00,UPI
T004431,S004,P0104,C01718,3,5571.01,2026-04-14 17:41:00,Cash
T004432,S011,P0618,C02964,5,4111.77,2026-02-07 00:31:00,Card
T004433,S018,P0494,C01164,4,7697.7,2026-04-04 00:04:00,Wallet
T004434,S024,P0102,C01480,3,7184.15,2026-04-07 18:27:00,Card
T004435,S021,P0198,C00839,1,6947.88,2026-02-06 02:52:00,Wallet
T004436,S022,P0588,C00933,1,6830.81,2026-06-18 05:50:00,Card
T004437,S011,P0657,C01224,4,9529.9,2026-02-16 07:38:00,Wallet
T004438,S024,P0066,C02525,4,5076.41,2026-06-11 11:55:00,UPI
T004439,S021,P0476,C01555,3,867.09,2026-03-25 23:00:00,UPI
T004440,S001,P0146,C00462,1,8790.18,2026-02-10 02:56:00,UPI
T004441,S014,P0176,C02043,5,3653.54,2026-04-11 23:10:00,Cash
T004442,S012,P0679,C02502,5,4970.26,2026-06-18 12:29:00,Wallet
T004443,S004,P0058,C00021,3,6515.02,2026-01-04 11:26:00,Card
T004444,S021,P0334,C00932,5,3927.84,2026-05-19 15:16:00,UPI
T004445,S004,P0666,C01728,2,9941.8,2026-01-27 23:26:00,UPI
T004446,S013,P0339,C00884,4,2878.49,2026-03-09 13:49:00,Card
T004447,S015,P0175,C02991,5,4958.37,2026-05-26 05:07:00,Card
T004448,S022,P0726,C02040,3,1737.63,2026-01-19 17:50:00,Wallet
T004449,S013,P0794,C00768,2,222.53,2026-06-16 05:56:00,Wallet
T004450,S003,P0325,C00797,1,9797.44,2026-01-19 19:28:00,Cash
T004451,S025,P0168,C02738,3,3315.66,2026-02-05 11:10:00,Card
T004452,S022,P0552,C02016,2,947.5,2026-05-26 13:34:00,UPI
T004453,S020,P0456,C01332,4,9111.0,2026-04-27 20:16:00,Card
T004454,S021,P0751,C00398,3,7293.97,2026-01-11 19:01:00,Cash
T004455,S009,P0258,C02680,5,2488.26,2026-06-01 18:14:00,UPI
T004456,S013,P0608,C02894,5,9699.3,2026-06-24 09:09:00,Cash
T004457,S025,P0324,C02780,5,6142.41,2026-03-02 14:40:00,Wallet
T004458,S022,P0181,C02593,3,9734.39,2026-06-09 20:47:00,Card
T004459,S019,P0567,C01139,1,2411.23,2026-05-19 09:51:00,Card
T004460,S022,P0786,C02020,4,3671.5,2026-05-20 00:33:00,UPI
T004461,S022,P0364,C01846,2,9198.25,2026-02-10 04:19:00,Wallet
T004462,S021,P0541,C01358,1,5901.19,2026-01-10 11:17:00,Wallet
T004463,S018,P0061,C01313,1,6610.9,2026-01-09 20:39:00,Card
T004464,S001,P0358,C00364,1,8420.03,2026-06-27 07:50:00,Card
T004465,S014,P0092,C02675,5,4028.26,2026-06-19 18:30:00,Wallet
T004466,S012,P0134,C00078,4,4143.39,2026-04-21 20:25:00,UPI
T004467,S014,P0281,C01138,3,8900.67,2026-06-27 08:33:00,Wallet
T004468,S013,P0080,C02537,4,7488.69,2026-05-10 09:57:00,Wallet
T004469,S003,P0703,C01542,1,6202.03,2026-06-15 04:26:00,Cash
T004470,S008,P0056,C02935,3,4337.67,2026-03-18 20:40:00,Cash
T004471,S006,P0002,C00333,1,1803.85,2026-03-28 20:48:00,Wallet
T004472,S015,P0670,C01524,3,1786.79,2026-05-12 18:53:00,Wallet
T004473,S012,P0712,C01246,4,3112.13,2026-06-11 02:15:00,Wallet
T004474,S024,P0658,C01618,3,6391.79,2026-06-15 02:52:00,Wallet
T004475,S019,P0198,C02971,2,6947.88,2026-03-14 11:50:00,Wallet
T004476,S025,P0492,C01233,1,6612.82,2026-04-26 21:22:00,UPI
T004477,S017,P0346,C00012,4,6837.74,2026-05-20 17:19:00,Cash
T004478,S008,P0630,C00087,2,6658.91,2026-04-28 01:13:00,Card
T004479,S014,P0056,C02507,3,4337.67,2026-06-27 22:21:00,Card
T004480,S021,P0121,C01273,4,934.55,2026-04-23 03:07:00,UPI
T004481,S011,P0429,C00401,4,6574.5,2026-04-02 06:06:00,Card
T004482,S011,P0474,C00901,1,8400.11,2026-03-02 18:34:00,Card
T004483,S018,P0795,C01214,2,4749.67,2026-04-13 15:16:00,UPI
T004484,S003,P0503,C02906,5,2098.92,2026-04-10 16:18:00,Wallet
T004485,S002,P0153,C02371,2,625.9,2026-02-20 18:24:00,Wallet
T004486,S016,P0115,C01441,1,6337.55,2026-06-18 06:22:00,UPI
T004487,S004,P0052,C01769,4,6206.7,2026-01-07 21:00:00,Wallet
T004488,S014,P0619,C00224,2,731.92,2026-04-26 09:22:00,Wallet
T004489,S002,P0060,C01359,5,294.15,2026-04-08 02:39:00,Cash
T004490,S022,P0122,C00490,4,8775.26,2026-06-07 02:10:00,Wallet
T004491,S022,P0454,C02494,4,2095.86,2026-06-10 22:39:00,Card
T004492,S010,P0107,C02435,5,992.48,2026-04-29 16:53:00,Wallet
T004493,S020,P0454,C00133,5,2095.86,2026-06-06 18:09:00,Wallet
T004494,S015,P0690,C00200,5,4940.77,2026-05-07 13:07:00,Cash
T004495,S005,P0631,C01722,1,1960.93,2026-05-19 05:07:00,Card
T004496,S001,P0620,C02095,2,7558.73,2026-06-09 19:36:00,Wallet
T004497,S023,P0555,C02118,3,2733.2,2026-04-22 17:15:00,Wallet
T004498,S017,P0464,C02307,5,9923.66,2026-05-08 05:15:00,Card
T004499,S012,P0263,C00888,4,3567.34,2026-02-03 10:55:00,Wallet
T004500,S022,P0544,C01605,5,9870.55,2026-05-13 19:41:00,Wallet
T004501,S017,P0182,C01831,3,5319.06,2026-02-20 16:51:00,Card
T004502,S025,P0713,C00960,1,3378.0,2026-01-10 21:57:00,UPI
T004503,S003,P0584,C02921,4,8485.47,2026-05-17 10:51:00,Cash
T004504,S019,P0264,C02000,3,7171.07,2026-06-24 17:53:00,Cash
T004505,S025,P0017,C00474,2,9248.9,2026-01-01 13:36:00,Card
T004506,S024,P0394,C01853,2,2911.6,2026-06-14 06:21:00,UPI
T004507,S015,P0068,C01342,4,6389.9,2026-06-24 21:20:00,UPI
T004508,S006,P0284,C00073,5,5700.06,2026-03-02 12:35:00,Card
T004509,S020,P0301,C01662,3,5462.61,2026-01-14 23:44:00,UPI
T004510,S003,P0657,C00983,4,9529.9,2026-03-10 01:01:00,Wallet
T004511,S009,P0334,C00230,5,3927.84,2026-06-19 12:18:00,Card
T004512,S012,P0680,C00888,1,4165.12,2026-04-10 13:00:00,Wallet
T004513,S018,P0655,C00966,4,7096.19,2026-06-08 11:19:00,UPI
T004514,S003,P0229,C00484,5,9936.26,2026-06-25 15:35:00,Cash
T004515,S023,P0109,C02100,1,8805.73,2026-05-26 01:18:00,Card
T004516,S001,P0391,C02377,1,828.94,2026-01-08 22:58:00,Cash
T004517,S010,P0451,C02434,1,1385.33,2026-02-01 05:43:00,Wallet
T004518,S020,P0752,C01251,3,3839.96,2026-03-13 18:29:00,Cash
T004519,S003,P0062,C01422,5,2738.53,2026-02-15 11:41:00,Cash
T004520,S020,P0101,C02478,2,8805.39,2026-04-06 09:09:00,Cash
T004521,S019,P0160,C02026,5,5876.12,2026-03-06 06:13:00,UPI
T004522,S020,P0721,C02564,1,4538.97,2026-05-15 13:25:00,Card
T004523,S002,P0445,C02191,5,1947.25,2026-04-28 20:15:00,UPI
T004524,S022,P0639,C02051,4,4253.9,2026-04-11 06:41:00,UPI
T004525,S003,P0656,C01732,5,8003.84,2026-02-05 12:02:00,Cash
T004526,S021,P0316,C00331,4,512.74,2026-06-06 10:02:00,Wallet
T004527,S004,P0740,C01593,1,9717.89,2026-02-17 21:47:00,Wallet
T004528,S020,P0778,C01912,2,6963.87,2026-03-05 21:38:00,Cash
T004529,S016,P0168,C00009,4,3315.66,2026-02-04 23:19:00,UPI
T004530,S024,P0571,C00123,3,1762.72,2026-05-17 19:39:00,Cash
T004531,S022,P0568,C00630,3,3547.51,2026-03-10 13:21:00,UPI
T004532,S016,P0262,C02553,4,9830.21,2026-02-26 06:38:00,Cash
T004533,S010,P0719,C01984,2,532.73,2026-05-20 19:32:00,UPI
T004534,S007,P0035,C00945,1,6699.1,2026-01-27 11:36:00,UPI
T004535,S014,P0375,C00265,5,1939.64,2026-04-14 05:36:00,UPI
T004536,S018,P0459,C01424,5,4208.02,2026-03-08 02:43:00,Wallet
T004537,S020,P0183,C00624,3,4734.37,2026-06-25 23:13:00,Cash
T004538,S009,P0649,C01918,4,9469.45,2026-03-25 06:22:00,UPI
T004539,S012,P0625,C01108,5,5109.87,2026-05-17 11:31:00,Card
T004540,S020,P0186,C01487,1,5553.84,2026-05-04 06:04:00,UPI
T004541,S013,P0085,C00042,2,7989.74,2026-03-29 13:16:00,Card
T004542,S005,P0218,C01075,5,5916.82,2026-02-12 19:38:00,Card
T004543,S002,P0454,C01992,4,2095.86,2026-02-13 13:46:00,Cash
T004544,S014,P0592,C01254,2,7069.99,2026-05-31 07:33:00,Card
T004545,S024,P0241,C02528,3,7179.48,2026-06-27 07:35:00,Cash
T004546,S009,P0271,C00814,3,9964.47,2026-03-29 18:04:00,Card
T004547,S021,P0094,C00988,5,5013.87,2026-06-05 23:25:00,UPI
T004548,S021,P0121,C00495,3,934.55,2026-04-05 03:29:00,Cash
T004549,S009,P0489,C01661,5,2399.84,2026-02-27 17:13:00,UPI
T004550,S007,P0689,C01519,1,9487.92,2026-01-28 19:06:00,Cash
T004551,S007,P0378,C01018,2,4747.29,2026-04-11 12:36:00,Wallet
T004552,S025,P0371,C00058,5,5918.35,2026-04-04 00:52:00,Card
T004553,S004,P0625,C02028,2,5109.87,2026-06-15 16:42:00,Wallet
T004554,S005,P0328,C00684,3,9147.78,2026-05-13 08:58:00,Card
T004555,S009,P0151,C01142,2,5217.03,2026-04-09 19:04:00,Card
T004556,S012,P0099,C00838,5,4953.55,2026-03-25 00:32:00,Wallet
T004557,S014,P0590,C01772,3,3157.03,2026-06-06 10:56:00,Card
T004558,S007,P0565,C00027,4,6635.26,2026-05-05 23:12:00,Card
